_id,recvTime,fiwareServicePath,entityType,entityId,LAeq,LAeq_d,LAeq_den,LAeq_e,LAeq_n,dateObserved
186,2021-04-27T00:00:49.74Z,/sonometros,NoiseLevelObserved,T248672-daily,59.9,61.6,62.7,57.0,54.2,2021-04-26
187,2021-04-28T00:00:20.226Z,/sonometros,NoiseLevelObserved,T248672-daily,57.0,58.5,61.0,59.0,52.2,2021-04-27
188,2021-04-29T00:00:21.679Z,/sonometros,NoiseLevelObserved,T248672-daily,56.9,58.4,60.1,56.5,51.7,2021-04-28
189,2021-05-01T00:00:24.977Z,/sonometros,NoiseLevelObserved,T248672-daily,59.3,60.6,61.9,62.3,50.9,2021-04-30
190,2021-05-02T00:00:13.648Z,/sonometros,NoiseLevelObserved,T248672-daily,59.7,61.2,61.4,62.5,46.0,2021-05-01
191,2021-05-03T00:00:17.749Z,/sonometros,NoiseLevelObserved,T248672-daily,56.2,57.7,59.3,56.2,50.8,2021-05-02
192,2021-05-04T00:00:17.183Z,/sonometros,NoiseLevelObserved,T248672-daily,59.6,61.8,60.3,53.9,45.6,2021-05-03
193,2021-05-05T00:00:21.623Z,/sonometros,NoiseLevelObserved,T248672-daily,57.5,58.9,60.8,58.6,52.3,2021-05-04
194,2021-05-06T00:00:20.912Z,/sonometros,NoiseLevelObserved,T248672-daily,57.8,59.4,60.5,57.5,51.5,2021-05-05
195,2021-05-07T00:00:21.564Z,/sonometros,NoiseLevelObserved,T248672-daily,59.0,60.2,62.3,61.5,53.4,2021-05-06
196,2021-05-08T00:00:25.477Z,/sonometros,NoiseLevelObserved,T248672-daily,59.7,61.0,62.6,62.4,52.8,2021-05-07
197,2021-05-09T00:00:26.916Z,/sonometros,NoiseLevelObserved,T248672-daily,61.8,63.4,63.4,63.7,49.4,2021-05-08
