_id,recvTime,fiwareServicePath,entityType,entityId,LAeq,LAeq_d,LAeq_den,LAeq_e,LAeq_n,dateObserved
179,2021-04-03T00:00:18.639Z,/sonometros,NoiseLevelObserved,T248661-daily,52.1,53.9,54.4,51.7,44.4,2021-04-02
180,2021-04-04T00:00:07.855Z,/sonometros,NoiseLevelObserved,T248661-daily,52.9,54.8,54.8,51.0,44.3,2021-04-03
181,2021-04-05T00:00:14.671Z,/sonometros,NoiseLevelObserved,T248661-daily,52.1,53.9,54.0,52.9,42.5,2021-04-04
182,2021-04-06T00:00:46.106Z,/sonometros,NoiseLevelObserved,T248661-daily,54.0,56.0,55.5,51.2,44.1,2021-04-05
183,2021-04-07T00:00:17.960Z,/sonometros,NoiseLevelObserved,T248661-daily,54.2,56.0,56.2,54.1,45.5,2021-04-06
184,2021-04-08T00:00:14.872Z,/sonometros,NoiseLevelObserved,T248661-daily,54.5,56.5,56.1,51.6,45.1,2021-04-07
185,2021-04-09T00:00:21.986Z,/sonometros,NoiseLevelObserved,T248661-daily,55.7,57.6,57.2,52.2,46.4,2021-04-08
186,2021-04-10T00:00:24.398Z,/sonometros,NoiseLevelObserved,T248661-daily,55.8,57.8,57.5,52.6,46.8,2021-04-09
187,2021-04-11T00:00:26.720Z,/sonometros,NoiseLevelObserved,T248661-daily,54.0,55.8,56.2,52.1,46.5,2021-04-10
188,2021-04-12T00:00:24.662Z,/sonometros,NoiseLevelObserved,T248661-daily,52.4,54.3,54.2,51.6,42.9,2021-04-11
189,2021-04-13T00:00:28.747Z,/sonometros,NoiseLevelObserved,T248661-daily,53.4,55.2,55.9,51.9,46.7,2021-04-12
190,2021-04-14T00:00:30.664Z,/sonometros,NoiseLevelObserved,T248661-daily,56.1,58.1,57.5,51.9,46.2,2021-04-13
191,2021-04-15T00:00:31.645Z,/sonometros,NoiseLevelObserved,T248661-daily,56.1,58.2,57.3,51.2,45.4,2021-04-14
192,2021-04-16T00:00:34.133Z,/sonometros,NoiseLevelObserved,T248661-daily,62.9,65.2,63.2,52.1,46.1,2021-04-15
193,2021-04-17T00:00:35.321Z,/sonometros,NoiseLevelObserved,T248661-daily,57.0,59.0,58.4,53.6,47.0,2021-04-16
