_id,recvTime,fiwareServicePath,entityType,entityId,LAeq,LAeq_d,LAeq_den,LAeq_e,LAeq_n,dateObserved
140,2021-03-14T00:00:22.446Z,/sonometros,NoiseLevelObserved,T248670-daily,60.0,62.0,61.6,57.7,50.3,2021-03-13
141,2021-03-15T00:01:25.285Z,/sonometros,NoiseLevelObserved,T248670-daily,62.3,64.5,62.9,58.1,46.5,2021-03-14
142,2021-03-16T00:00:26.658Z,/sonometros,NoiseLevelObserved,T248670-daily,60.2,62.2,61.6,57.6,49.9,2021-03-15
143,2021-03-17T00:00:31.16Z,/sonometros,NoiseLevelObserved,T248670-daily,59.1,61.0,60.7,57.4,49.3,2021-03-16
144,2021-03-18T00:00:31.793Z,/sonometros,NoiseLevelObserved,T248670-daily,61.8,63.9,62.8,58.5,49.5,2021-03-17
145,2021-03-19T00:00:32.823Z,/sonometros,NoiseLevelObserved,T248670-daily,59.9,61.8,61.7,57.8,51.1,2021-03-18
146,2021-03-20T00:00:34.987Z,/sonometros,NoiseLevelObserved,T248670-daily,65.4,67.7,65.8,58.3,47.3,2021-03-19
147,2021-03-21T00:00:36.982Z,/sonometros,NoiseLevelObserved,T248670-daily,58.6,60.5,60.1,57.7,48.3,2021-03-20
148,2021-03-22T00:41:23.237Z,/sonometros,NoiseLevelObserved,T248670-daily,57.8,59.7,59.2,56.4,47.3,2021-03-21
149,2021-03-23T00:00:42.146Z,/sonometros,NoiseLevelObserved,T248670-daily,59.9,61.9,61.4,58.6,49.5,2021-03-22
150,2021-03-24T00:00:44.409Z,/sonometros,NoiseLevelObserved,T248670-daily,59.5,61.4,61.6,57.3,51.8,2021-03-23
151,2021-03-25T00:00:46.363Z,/sonometros,NoiseLevelObserved,T248670-daily,59.0,60.7,61.2,58.9,51.1,2021-03-24
152,2021-03-26T00:00:48.408Z,/sonometros,NoiseLevelObserved,T248670-daily,60.0,61.9,61.9,58.1,51.5,2021-03-25
153,2021-03-27T00:00:50.84Z,/sonometros,NoiseLevelObserved,T248670-daily,60.3,62.1,62.1,59.9,50.8,2021-03-26
154,2021-03-28T00:00:53.312Z,/sonometros,NoiseLevelObserved,T248670-daily,60.2,62.2,61.7,59.2,49.2,2021-03-27
155,2021-03-29T00:00:55.1Z,/sonometros,NoiseLevelObserved,T248670-daily,59.4,61.1,60.8,58.5,48.6,2021-03-28
156,2021-03-30T00:00:57.90Z,/sonometros,NoiseLevelObserved,T248670-daily,60.2,62.1,61.8,59.7,49.8,2021-03-29
157,2021-03-31T00:00:59.124Z,/sonometros,NoiseLevelObserved,T248670-daily,59.1,60.9,60.9,58.1,50.1,2021-03-30
158,2021-04-01T00:00:35.866Z,/sonometros,NoiseLevelObserved,T248670-daily,59.4,61.1,61.2,59.4,49.9,2021-03-31
159,2021-04-02T00:00:12.494Z,/sonometros,NoiseLevelObserved,T248670-daily,60.4,62.4,61.6,58.8,48.7,2021-04-01
160,2021-04-03T00:00:09.125Z,/sonometros,NoiseLevelObserved,T248670-daily,58.7,60.6,60.3,57.2,49.0,2021-04-02
